timestamp,transaction_id,emp_id,emp_class,branch_id,action_type,amount,account_touched,destination_account,ip_address,transfer_channel,records_accessed,dwell_time_seconds,raw_complaint_text,hr_remark_text,is_fraud_flag,calendar_context,login_hour,off_hours_flag
2026-01-01 14:43:46,fea0bd41-ba45-4e7c-96d8-9be8ee5faf27,EMP_1443,CLERK,BR_16,System_Login,181454.3,ACC_5550,ACC_6997,10.16.199.47,SYSTEM,114,137.2,Customer query regarding statement. Clarified.,Attended mandatory AML training.,0,NORMAL,14,0
2026-01-01 14:44:19,2cb3a23b-5c7d-49d9-8989-a41b429b8f1a,EMP_1344,CLERK,BR_16,System_Login,17941.98,ACC_5117,ACC_6727,10.16.47.80,SYSTEM,85,104.8,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,NORMAL,14,0
2026-01-01 14:44:24,9b4422d8-4d1d-4183-87fc-5f683d4c11e5,EMP_1019,CLERK,BR_20,Initiate,18344.64,ACC_2756,ACC_3157,10.20.163.92,NEFT,81,170.9,KYC update verified. Documents in order.,Annual leave approved.,0,NORMAL,14,0
2026-01-01 14:45:55,a0316c25-ed2d-4c7f-99fa-870475ee119f,EMP_1014,MANAGER,BR_15,Approve,270680.69,ACC_2831,ACC_8871,10.15.59.81,NEFT,45,294.9,Routine account inquiry. Resolved satisfactorily.,Completed fraud awareness workshop.,0,NORMAL,14,0
2026-01-01 14:52:44,1b82c730-1d69-4d2a-a6ae-fdb2f878d1a7,EMP_1333,CLERK,BR_13,System_Login,218344.16,ACC_7210,ACC_3111,10.13.56.3,SYSTEM,141,196.4,Account balance inquiry. Normal operation.,Completed fraud awareness workshop.,0,NORMAL,14,0
2026-01-01 14:56:45,9464af0d-8463-4be8-9e8d-23ab3596c571,EMP_1414,CLERK,BR_14,System_Login,432608.51,ACC_1780,ACC_9510,10.14.37.231,SYSTEM,95,188.0,Minor delay in credit. Resolved within SLA.,Annual leave approved.,0,FYE,14,0
2026-01-01 15:00:02,10659bf0-f9a2-4ccd-90ff-82d948e51f77,EMP_1220,CLERK,BR_20,Initiate,137647.43,ACC_4360,ACC_5266,10.20.254.244,NEFT,132,194.0,Loan EMI processed as per schedule.,Medical leave approved — 3 days.,0,NORMAL,15,0
2026-01-01 15:00:48,afd6ca31-5f5d-4462-9112-ea56fcc6c505,EMP_1087,CLERK,BR_08,DB_Read,496762.36,ACC_4503,ACC_3421,10.8.159.164,SYSTEM,133,244.0,Customer verified transaction manually. No issues reported.,Attended mandatory AML training.,0,NORMAL,15,0
2026-01-01 15:03:47,cdc15319-aa6d-4b89-88c1-fd107c1d8998,EMP_1325,CLERK,BR_01,Initiate,239157.25,ACC_3907,ACC_9871,10.1.92.236,RTGS,105,293.6,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,15,0
2026-01-01 15:07:07,692c3f1f-ee3c-4be8-9300-dc47072d4d04,EMP_1240,CLERK,BR_17,System_Login,383309.7,ACC_8881,ACC_2445,10.17.248.44,SYSTEM,92,120.1,,,0,NORMAL,15,0
2026-01-01 15:12:42,0610565d-475b-4889-aa06-0901797c19e5,EMP_1086,CLERK,BR_01,DB_Read,357591.77,ACC_3945,ACC_2566,10.1.102.128,SYSTEM,98,216.0,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2026-01-01 15:12:48,608f162e-12d4-4e01-83f2-3eaa841e335d,EMP_1257,CLERK,BR_19,System_Login,217438.04,ACC_7294,ACC_7382,10.19.207.160,SYSTEM,84,170.7,Minor delay in credit. Resolved within SLA.,Target achieved for Q3 2025.,0,NORMAL,15,0
2026-01-01 15:17:56,bacc1632-75b1-4e92-82f5-d32e9eeb89e8,EMP_1465,CLERK,BR_09,System_Login,233449.27,ACC_1507,ACC_1107,111.40.183.153,SYSTEM,117,237.6,Loan EMI processed as per schedule.,Attended mandatory AML training.,0,NORMAL,15,0
2026-01-01 15:23:52,e4d7c1aa-512c-4ae4-9f87-80861a0720f5,EMP_1193,CLERK,BR_10,DB_Read,12672.39,ACC_3009,ACC_6320,10.10.218.9,SYSTEM,126,217.5,Signature mismatch resolved after verification.,Annual leave approved.,0,NORMAL,15,0
2026-01-01 15:25:34,c584d680-5aa4-46f4-a2c2-1ffd7fe972e6,EMP_1490,CLERK,BR_13,DB_Read,17204.53,ACC_5658,ACC_3900,194.211.233.52,SYSTEM,129,157.4,Routine account inquiry. Resolved satisfactorily.,Completed fraud awareness workshop.,0,NORMAL,15,0
2026-01-01 15:26:11,9161c51b-6345-4ff1-b16e-15ab1c88a8be,EMP_1154,CLERK,BR_18,System_Login,455200.21,ACC_8560,ACC_6169,10.18.216.109,SYSTEM,107,159.9,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,NORMAL,15,0
2026-01-01 15:32:34,185af682-c84f-4c79-8e03-c6b1bff473fd,EMP_1494,CLERK,BR_10,System_Login,410779.5,ACC_4703,ACC_4505,10.10.58.55,SYSTEM,148,227.7,Customer query regarding statement. Clarified.,Medical leave approved — 3 days.,0,QUARTER_END,15,0
2026-01-01 15:37:07,b6352e72-604a-486b-a453-2d67bcf33b7c,EMP_1132,CLERK,BR_20,Initiate,413388.84,ACC_6747,ACC_7408,198.44.96.80,NEFT,142,198.7,,,0,NORMAL,15,0
2026-01-01 15:40:06,632c099d-a164-4a76-b27f-0e3ff96c9920,EMP_1325,CLERK,BR_01,System_Login,314652.6,ACC_3593,ACC_6838,10.1.146.16,SYSTEM,87,289.2,Standard NEFT processing — customer confirmed.,Target achieved for Q3 2025.,0,QUARTER_END,15,0
2026-01-01 15:41:26,a09607f5-07b7-4378-8cea-f0ef10d1bfed,EMP_1217,CLERK,BR_14,System_Login,91422.93,ACC_6385,ACC_5606,10.14.104.222,SYSTEM,100,70.6,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2026-01-01 15:53:58,5055dd6b-b5ab-4ca4-a3d7-0fcae04d3ce1,EMP_1068,MANAGER,BR_11,Approve,2754444.35,ACC_2921,ACC_1643,10.11.169.170,NEFT,27,125.9,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,0,NORMAL,15,0
2026-01-01 15:56:52,d25e17d8-ed9a-49ff-9637-56ed2848f6b8,EMP_1405,CLERK,BR_03,System_Login,499291.58,ACC_8120,ACC_3319,10.3.22.16,SYSTEM,109,272.0,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2026-01-01 15:58:45,9f3d0883-a3c5-453c-b73b-47605e65e49e,EMP_1449,CLERK,BR_06,DB_Read,193518.33,ACC_1695,ACC_3973,10.6.121.35,SYSTEM,100,239.6,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,0,NORMAL,15,0
2026-01-01 16:02:29,7e8244bd-56c9-493a-8ea4-58927534c0b8,EMP_1339,MANAGER,BR_20,System_Login,124881.19,ACC_7751,ACC_7617,10.20.20.182,SYSTEM,38,68.4,Standard NEFT processing — customer confirmed.,Completed CBS upgrade training.,0,NORMAL,16,0
2026-01-01 16:05:15,2a5cfe5a-a1c1-418e-8a4e-4107dc4773c1,EMP_1219,CLERK,BR_18,System_Login,274454.47,ACC_9396,ACC_2399,10.18.97.182,SYSTEM,83,80.4,Account balance inquiry. Normal operation.,Annual leave approved.,0,NORMAL,16,0
2026-01-01 16:08:14,48f5ac01-a559-4c1f-9bfc-658b49ec94fa,EMP_1061,CLERK,BR_17,Initiate,23624.33,ACC_7014,ACC_1146,10.17.157.194,IMPS,130,35.3,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,0,NORMAL,16,0
2026-01-01 16:08:31,8657269b-09df-458c-aabd-c6515e293fa9,EMP_1163,CLERK,BR_01,System_Login,192655.23,ACC_6443,ACC_3934,10.1.60.237,SYSTEM,129,103.0,Minor delay in credit. Resolved within SLA.,Performance review: Satisfactory.,0,NORMAL,16,0
2026-01-01 16:10:18,df71c3f6-caa1-42ae-a420-8c06ead47002,EMP_1026,MANAGER,BR_17,DB_Read,81741.2,ACC_9009,ACC_3351,10.17.250.116,SYSTEM,33,172.4,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,NORMAL,16,0
2026-01-01 16:13:57,725a783d-aae0-41f7-a871-3657ee8cde93,EMP_1387,CLERK,BR_11,Initiate,26972.49,ACC_5811,ACC_7766,10.11.32.173,IMPS,119,170.3,Customer query regarding statement. Clarified.,Performance review: Satisfactory.,0,NORMAL,16,0
2026-01-01 16:14:09,f9c96157-46ad-4bee-abaf-bab87f492ea4,EMP_1099,CLERK,BR_01,System_Login,195975.91,ACC_9336,ACC_3104,10.1.180.102,SYSTEM,144,259.9,,,0,NORMAL,16,0
2026-01-01 16:14:24,b798c6b9-8209-40dd-b9dc-9b2fbfbe5029,EMP_1208,CLERK,BR_02,DB_Read,224002.18,ACC_6480,ACC_1576,10.2.241.211,SYSTEM,106,175.0,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,0,NORMAL,16,0
2026-01-01 16:16:55,3225a249-bd91-4ef9-ac0e-0589709466f6,EMP_1125,CLERK,BR_08,DB_Read,241826.59,ACC_6088,ACC_8227,10.8.159.164,SYSTEM,150,81.6,Minor delay in credit. Resolved within SLA.,Completed CBS upgrade training.,0,NORMAL,16,0
2026-01-01 16:17:22,2a11c658-fccc-4b6c-98ce-cccf0caf68e7,EMP_1440,CLERK,BR_19,Initiate,497093.22,ACC_5846,ACC_2476,10.19.225.182,RTGS,129,85.1,,,0,NORMAL,16,0
2026-01-01 16:18:16,14c98944-4477-46b8-9e74-f4c5e85ef531,EMP_1376,CLERK,BR_05,System_Login,342518.21,ACC_5549,ACC_5232,10.5.115.235,SYSTEM,146,41.4,Loan EMI processed as per schedule.,Completed CBS upgrade training.,0,NORMAL,16,0
2026-01-01 16:20:21,256cf32b-1745-414f-9f8c-aa636ed21661,EMP_1172,CLERK,BR_16,DB_Read,317913.04,ACC_8256,ACC_7705,10.16.199.47,SYSTEM,85,105.4,Customer query regarding statement. Clarified.,Attended mandatory AML training.,0,NORMAL,16,0
2026-01-01 16:21:29,a6245140-defe-4906-b31b-1391cf05c47a,EMP_1339,MANAGER,BR_20,Initiate,2814700.76,ACC_3071,ACC_7847,10.20.63.98,RTGS,20,61.1,Standard NEFT processing — customer confirmed.,Performance review: Satisfactory.,0,NORMAL,16,0
2026-01-01 16:24:09,27306d8e-fb9b-4e2e-a26a-cef7446aeb5f,EMP_1057,CLERK,BR_03,System_Login,378688.44,ACC_1190,ACC_5152,10.3.120.70,SYSTEM,124,126.3,IMPS transfer confirmed by customer.,Completed CBS upgrade training.,0,FYE,16,0
2026-01-01 16:24:54,970db804-a519-461d-9402-2dcee7cd7266,EMP_1125,CLERK,BR_08,Initiate,238373.25,ACC_3328,ACC_7203,10.8.217.59,RTGS,141,210.5,Routine account inquiry. Resolved satisfactorily.,Completed fraud awareness workshop.,0,NORMAL,16,0
2026-01-01 16:26:36,c499a7f6-61f8-4a60-bf52-cf5f132d36b2,EMP_1349,MANAGER,BR_15,Approve,2798759.76,ACC_2723,ACC_6570,10.15.209.159,NEFT,30,238.8,Loan EMI processed as per schedule.,Attended mandatory AML training.,0,NORMAL,16,0
2026-01-01 16:28:27,e8e2f08f-ea27-480e-8c88-951f146b9574,EMP_1190,CLERK,BR_14,Initiate,361272.89,ACC_6187,ACC_9030,10.14.60.36,NEFT,85,64.8,Minor delay in credit. Resolved within SLA.,Medical leave approved — 3 days.,0,NORMAL,16,0
2026-01-01 16:30:45,e4d8a9ed-fb90-404d-90c5-a99dc38da1e6,EMP_1103,CLERK,BR_03,System_Login,202084.01,ACC_6713,ACC_3483,10.3.120.70,SYSTEM,135,38.8,Account balance inquiry. Normal operation.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,16,0
2026-01-01 16:33:01,650a70b2-8a73-489e-b3f5-d62523dca081,EMP_1444,CLERK,BR_06,System_Login,440356.55,ACC_8686,ACC_4845,10.6.32.76,SYSTEM,148,167.6,Standard NEFT processing — customer confirmed.,Attended mandatory AML training.,0,NORMAL,16,0
2026-01-01 16:36:55,322af87b-4cff-4e69-ba2d-e6ffe4b5efdb,EMP_1493,CLERK,BR_11,System_Login,359325.66,ACC_8555,ACC_2750,10.11.70.89,SYSTEM,118,293.6,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,16,0
2026-01-01 16:37:09,bca4624f-595d-4168-8a2b-2baec51ed2d4,EMP_1004,CLERK,BR_20,DB_Read,399515.31,ACC_5193,ACC_1184,10.20.203.175,SYSTEM,127,40.4,Standard NEFT processing — customer confirmed.,Performance review: Satisfactory.,0,NORMAL,16,0
2026-01-01 16:38:26,1596982b-51ce-48b7-916a-f498533ad57e,EMP_1446,CLERK,BR_14,DB_Read,171352.59,ACC_7250,ACC_5378,10.14.43.25,SYSTEM,132,150.3,Signature mismatch resolved after verification.,Attended mandatory AML training.,0,NORMAL,16,0
2026-01-01 16:40:07,7d32757d-d299-44d4-9f2f-cb32cb2b2c01,EMP_1285,CLERK,BR_14,DB_Read,29564.84,ACC_5978,ACC_1731,10.14.163.39,SYSTEM,134,292.5,,,0,NORMAL,16,0
2026-01-01 16:44:22,58b31833-ce09-495a-9ebf-6d6eea724717,EMP_1021,CLERK,BR_11,System_Login,102614.85,ACC_2666,ACC_6154,10.11.134.73,SYSTEM,97,280.9,KYC update verified. Documents in order.,Completed CBS upgrade training.,0,NORMAL,16,0
2026-01-01 16:46:01,689e499a-eaba-4f78-a8ba-5ccb3d130007,EMP_1126,CLERK,BR_04,Initiate,477515.23,ACC_8038,ACC_9647,10.4.198.193,NEFT,145,37.2,KYC update verified. Documents in order.,Attended mandatory AML training.,0,NORMAL,16,0
2026-01-01 16:49:50,5a2d60d9-99fc-4cc5-bd02-08f1f234d565,EMP_1297,CLERK,BR_07,System_Login,316897.19,ACC_7329,ACC_1540,10.7.133.66,SYSTEM,105,169.2,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,0,NORMAL,16,0
2026-01-01 16:51:20,d0de04ba-807c-4195-99f0-f2f6c9c3db16,EMP_1227,CLERK,BR_19,System_Login,486510.58,ACC_1571,ACC_5675,10.19.225.182,SYSTEM,123,271.2,,,0,NORMAL,16,0
2026-01-01 16:53:00,963745ae-39cf-4614-9b70-78660029150b,EMP_1017,MANAGER,BR_09,Approve,1905569.13,ACC_3583,ACC_6720,10.9.231.172,NEFT,19,289.9,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,16,0
2026-01-01 16:57:14,898e8424-13b1-4287-be16-cf71ef744c53,EMP_1379,CLERK,BR_14,Initiate,456044.48,ACC_5750,ACC_4879,10.14.208.156,NEFT,107,132.2,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,0,NORMAL,16,0
2026-01-01 17:07:44,8633c12f-87c6-4841-8049-10abdc7e79a0,EMP_1495,CLERK,BR_19,Initiate,208640.55,ACC_8737,ACC_5923,10.19.21.73,RTGS,82,196.3,,,0,NORMAL,17,0
2026-01-01 17:11:51,8a8fe96a-6908-4d4b-ba5e-7d681d6fda45,EMP_1329,CLERK,BR_04,System_Login,81905.76,ACC_6881,ACC_5813,10.4.87.127,SYSTEM,135,98.4,,,0,NORMAL,17,0
2026-01-01 17:13:22,5b096544-5e66-4ea6-ba7e-62558328f873,EMP_1457,CLERK,BR_02,System_Login,483788.71,ACC_6216,ACC_8056,10.2.135.219,SYSTEM,102,48.2,Signature mismatch resolved after verification.,Annual leave approved.,0,QUARTER_END,17,0
2026-01-01 17:16:36,6624af36-3d88-4232-aa38-25621a0d1278,EMP_1445,CLERK,BR_14,Initiate,478419.0,ACC_1328,ACC_6067,10.14.104.222,NEFT,117,223.7,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,17,0
2026-01-01 17:19:16,b41bbf6e-1b71-4796-bd50-bfc6c08459d2,EMP_1373,CLERK,BR_05,System_Login,185634.72,ACC_3232,ACC_4190,10.5.136.9,SYSTEM,93,287.2,IMPS transfer confirmed by customer.,Medical leave approved — 3 days.,0,NORMAL,17,0
2026-01-01 17:24:32,a9d9cadc-7797-4dcc-96bd-e23141bdab48,EMP_1266,CLERK,BR_02,System_Login,165381.88,ACC_2626,ACC_7058,10.2.81.89,SYSTEM,86,178.3,IMPS transfer confirmed by customer.,Completed CBS upgrade training.,0,NORMAL,17,0
2026-01-01 17:26:08,f2546720-a171-4e40-893d-00ee19a4bc09,EMP_1444,CLERK,BR_06,Initiate,344523.17,ACC_5265,ACC_8391,10.6.104.244,NEFT,136,154.3,Account balance inquiry. Normal operation.,Medical leave approved — 3 days.,0,NORMAL,17,0
2026-01-01 17:27:01,e89a2c91-bb93-4180-8c40-5c010cf762ca,EMP_1270,CLERK,BR_01,Initiate,350826.37,ACC_7528,ACC_2047,10.1.11.96,RTGS,104,136.6,Customer query regarding statement. Clarified.,Performance review: Satisfactory.,0,NORMAL,17,0
2026-01-01 17:30:24,8b17cfef-6ebc-4fa4-937e-b422e092ba65,EMP_1405,CLERK,BR_03,DB_Read,58465.94,ACC_9318,ACC_1995,10.3.240.3,SYSTEM,87,67.9,,,0,NORMAL,17,0
2026-01-01 17:31:49,5eecab34-9e85-4a97-b857-712f80807510,EMP_1135,CLERK,BR_18,DB_Read,149609.52,ACC_5856,ACC_9802,10.18.120.116,SYSTEM,130,174.9,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,0,NORMAL,17,0
2026-01-01 17:31:49,d0ab4291-be2c-4a69-a936-152c5328ceeb,EMP_1344,CLERK,BR_16,Initiate,475984.71,ACC_1768,ACC_8990,10.16.85.3,NEFT,114,195.9,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,0,NORMAL,17,0
2026-01-01 17:33:43,906dae67-01b4-4824-b3e1-468633693457,EMP_1084,CLERK,BR_01,DB_Read,57215.08,ACC_3501,ACC_6978,10.1.73.128,SYSTEM,139,63.3,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,NORMAL,17,0
2026-01-01 17:37:05,249713b7-4574-499f-9956-ed97113dce69,EMP_1288,CLERK,BR_17,Initiate,189509.16,ACC_2598,ACC_4328,10.17.128.212,IMPS,118,167.9,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,0,NORMAL,17,0
2026-01-01 17:43:32,0f4b2498-fa81-44bd-af2d-2cf1880faffd,EMP_1091,CLERK,BR_20,System_Login,271695.31,ACC_7989,ACC_7629,10.20.191.183,SYSTEM,116,150.9,Signature mismatch resolved after verification.,Annual leave approved.,0,NORMAL,17,0
2026-01-01 17:50:15,e1fd6f35-cd78-472e-932f-a983a8abcce9,EMP_1093,CLERK,BR_03,DB_Read,228178.94,ACC_3748,ACC_2031,10.3.213.48,SYSTEM,107,168.9,Standard NEFT processing — customer confirmed.,Attended mandatory AML training.,0,NORMAL,17,0
2026-01-01 17:51:31,adc8ad09-b9ec-4e4d-8925-0162517e9b5e,EMP_1465,CLERK,BR_09,DB_Read,107980.32,ACC_2586,ACC_1549,10.9.130.157,SYSTEM,80,171.2,IMPS transfer confirmed by customer.,Annual leave approved.,0,NORMAL,17,0
2026-01-01 17:52:33,bbd43788-2857-419e-8f99-a80ac0479546,EMP_1239,IT_ADMIN,BR_16,SYSTEM_BULK_EXPORT,580.0,ACC_6394,ACC_7513,10.16.240.103,SYSTEM,61402,0.0053,Customer query regarding statement. Clarified.,Target achieved for Q3 2025.,0,NORMAL,17,0
2026-01-01 17:53:36,463fd24f-359b-4c76-ab9a-2f2b5d4ed824,EMP_1414,CLERK,BR_14,System_Login,41476.04,ACC_8017,ACC_9962,10.14.39.142,SYSTEM,148,93.6,Routine account inquiry. Resolved satisfactorily.,Target achieved for Q3 2025.,0,NORMAL,17,0
2026-01-01 17:55:03,75d59ca5-9977-47f4-af97-12c9abc7c0c8,EMP_1484,CLERK,BR_16,Initiate,14988.5,ACC_4540,ACC_1272,10.16.15.91,IMPS,91,186.7,IMPS transfer confirmed by customer.,Completed fraud awareness workshop.,0,NORMAL,17,0
2026-01-01 17:57:03,105baaed-7110-4719-b808-1f9b9712fd95,EMP_1397,CLERK,BR_07,Initiate,91646.9,ACC_3009,ACC_7009,10.7.233.246,UPI,140,175.7,KYC update verified. Documents in order.,Medical leave approved — 3 days.,0,NORMAL,17,0
2026-01-01 17:58:58,ce7ecc93-dca0-4390-9461-63dbb08b6c43,EMP_1124,MANAGER,BR_12,Approve,1152352.05,ACC_2911,ACC_4227,10.12.221.179,RTGS,20,138.3,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,0,NORMAL,17,0
2026-01-01 18:03:14,3ce9c9f0-7b5b-4bd9-8e92-310f5a8a8923,EMP_1139,CLERK,BR_03,System_Login,101709.44,ACC_1656,ACC_4765,10.3.213.48,SYSTEM,119,277.0,KYC update verified. Documents in order.,Attended mandatory AML training.,0,NORMAL,18,0
2026-01-01 18:20:53,3a122f5a-16a3-4aef-82e2-d7b1b540b13b,EMP_1216,CLERK,BR_06,DB_Read,443836.58,ACC_2087,ACC_1876,10.6.207.216,SYSTEM,92,211.7,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,18,0
2026-01-01 18:21:56,ec732bfb-7f0e-4508-9336-d2f82015a9f7,EMP_1430,CLERK,BR_06,System_Login,41377.0,ACC_1078,ACC_3307,10.6.32.76,SYSTEM,110,56.8,,,0,NORMAL,18,0
2026-01-01 18:22:38,c8253f92-db94-4c43-9847-fbfd54a99a34,EMP_1086,CLERK,BR_01,Initiate,47287.57,ACC_1937,ACC_4168,10.1.229.169,IMPS,94,72.0,,,0,NORMAL,18,0
2026-01-01 18:24:35,50977ab7-5c4e-4bbf-8122-98788912ad91,EMP_1487,CLERK,BR_03,System_Login,190066.5,ACC_9480,ACC_3176,10.3.136.10,SYSTEM,120,130.7,Signature mismatch resolved after verification.,Transferred to BR_05 on mutual request.,0,QUARTER_END,18,0
2026-01-01 18:33:46,66138fdd-cd35-486f-860a-4d79e2122ef3,EMP_1193,CLERK,BR_10,System_Login,414232.43,ACC_9015,ACC_9004,10.10.217.80,SYSTEM,113,45.7,Minor delay in credit. Resolved within SLA.,Attended mandatory AML training.,0,FYE,18,0
2026-01-01 18:33:50,e92926aa-b9c3-442d-82a7-19f10bb7777a,EMP_1219,CLERK,BR_18,System_Login,203150.93,ACC_8787,ACC_7646,10.18.46.252,SYSTEM,104,288.9,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,18,0
2026-01-01 18:35:24,75ecd2e5-fe4b-454e-ba64-b5adf6d59a48,EMP_1066,CLERK,BR_10,Initiate,148356.92,ACC_4102,ACC_4421,3.186.10.59,NEFT,99,134.4,,,0,NORMAL,18,0
2026-01-01 18:43:15,e427669d-d3fb-42a3-a937-9cd91565538c,EMP_1065,CLERK,BR_16,System_Login,287587.01,ACC_8953,ACC_9687,10.16.209.206,SYSTEM,129,195.5,Customer verified transaction manually. No issues reported.,Target achieved for Q3 2025.,0,NORMAL,18,0
2026-01-01 18:49:24,08321861-615d-44ac-95bb-4ec495a8bdca,EMP_1128,CLERK,BR_19,Initiate,94756.24,ACC_5671,ACC_4627,10.19.190.91,UPI,96,47.1,IMPS transfer confirmed by customer.,Completed CBS upgrade training.,0,NORMAL,18,0
2026-01-01 18:49:25,638a249f-01fa-44a1-afd9-ecd9bff591c4,EMP_1438,CLERK,BR_06,Initiate,245860.41,ACC_8741,ACC_3854,10.6.68.126,RTGS,135,139.6,Standard NEFT processing — customer confirmed.,Completed CBS upgrade training.,0,NORMAL,18,0
2026-01-01 18:53:15,3e3c90c0-64c7-4591-b73d-3cc89b251468,EMP_1382,MANAGER,BR_15,DB_Read,2912198.39,ACC_3565,ACC_4025,10.15.59.81,SYSTEM,23,133.2,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,0,NORMAL,18,0
2026-01-01 18:53:36,84a9d3c7-de02-440e-adde-bbe452e8a384,EMP_1004,CLERK,BR_20,System_Login,265270.16,ACC_6510,ACC_1982,10.20.229.222,SYSTEM,127,107.0,Signature mismatch resolved after verification.,Promoted to Senior Clerk. Effective April 2026.,0,NORMAL,18,0
2026-01-01 18:53:39,96adbead-e15c-4397-b897-d359dc28c2d0,EMP_1311,CLERK,BR_11,DB_Read,144842.57,ACC_2995,ACC_7276,10.11.89.156,SYSTEM,95,202.1,Minor delay in credit. Resolved within SLA.,Annual leave approved.,0,NORMAL,18,0
2026-01-01 18:54:24,89c64006-85c7-40ed-836d-38e93ef4804c,EMP_1241,CLERK,BR_06,DB_Read,477034.84,ACC_4191,ACC_9560,10.6.32.76,SYSTEM,96,36.9,Routine account inquiry. Resolved satisfactorily.,Transferred to BR_05 on mutual request.,0,NORMAL,18,0
2026-01-01 19:05:22,858eb773-46a8-470f-9b45-962da824aa1d,EMP_1030,CLERK,BR_13,DB_Read,76669.7,ACC_3258,ACC_9167,10.13.147.64,SYSTEM,140,273.6,Account balance inquiry. Normal operation.,Annual leave approved.,0,NORMAL,19,0
2026-01-01 19:18:34,2f25e22b-82b5-4a80-9ff7-35511c50db06,EMP_1273,CLERK,BR_18,System_Login,35974.94,ACC_8221,ACC_4095,10.18.132.15,SYSTEM,141,275.4,Loan EMI processed as per schedule.,Target achieved for Q3 2025.,0,NORMAL,19,0
2026-01-01 19:19:44,e6f79123-6eb0-45b8-a492-9b2b18f67386,EMP_1328,CLERK,BR_18,System_Login,273390.55,ACC_9836,ACC_6739,10.18.106.240,SYSTEM,123,144.6,,,0,NORMAL,19,0
2026-01-01 19:26:34,3350736d-dde0-465e-9cf8-6b4aba4c1928,EMP_1409,CLERK,BR_12,System_Login,473500.37,ACC_6305,ACC_6023,10.12.154.4,SYSTEM,99,196.9,Customer query regarding statement. Clarified.,Annual leave approved.,0,NORMAL,19,0
2026-01-01 19:28:25,1edf8250-cffa-47da-a076-bc785d25682b,EMP_1226,CLERK,BR_20,DB_Read,224846.92,ACC_4634,ACC_8994,10.20.20.182,SYSTEM,106,88.6,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,NORMAL,19,0
2026-01-01 19:31:10,82b2286d-08b0-4b6f-a26c-62e3e4962ab9,EMP_1108,CLERK,BR_06,System_Login,244955.45,ACC_3326,ACC_9827,10.6.123.132,SYSTEM,87,99.2,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,0,NORMAL,19,0
2026-01-01 19:36:36,c50984d8-b64a-4ba7-af20-32e1443c2475,EMP_1223,CLERK,BR_02,DB_Read,346560.68,ACC_5236,ACC_4369,10.2.240.64,SYSTEM,114,118.2,Customer verified transaction manually. No issues reported.,Transferred to BR_05 on mutual request.,0,NORMAL,19,0
2026-01-01 19:38:06,4691a8ae-8f77-4082-b1d9-0892d6d02f80,EMP_1300,CLERK,BR_02,Initiate,202817.59,ACC_7961,ACC_6084,10.2.70.168,RTGS,110,270.0,Standard NEFT processing — customer confirmed.,Performance review: Satisfactory.,0,NORMAL,19,0
2026-01-01 19:42:47,99ecb700-c809-4ee4-a4a0-d31386e82f84,EMP_1161,CLERK,BR_08,DB_Read,67427.57,ACC_8923,ACC_3353,10.8.195.170,SYSTEM,123,194.2,IMPS transfer confirmed by customer.,Medical leave approved — 3 days.,0,NORMAL,19,0
2026-01-01 19:46:21,aec030fc-ab0a-4dce-8b2c-4ef3a96268db,EMP_1275,CLERK,BR_11,DB_Read,77897.07,ACC_4824,ACC_4012,10.11.49.83,SYSTEM,128,139.4,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,NORMAL,19,0
