timestamp,transaction_id,emp_id,emp_class,branch_id,action_type,amount,account_touched,destination_account,transfer_channel,session_id,ip_address,raw_complaint_text,hr_remark_text,dest_account_watchlisted,is_fraud_flag,dwell_time_seconds,records_accessed,calendar_context,login_hour,off_hours_flag
2026-01-05 16:32:43,12d22d75-2fbb-43ca-be80-3f90f59a0ee6,EMP_1228,CLERK,BR_01,DB_Read,398704.69,ACC_4964,ACC_246,SYSTEM,a653f50e-165e-4073-ae27-6cad41e58a4c,10.1.205.129,,,1,0,46.1,119,NORMAL,16,0
2026-01-05 16:37:05,ab41a185-d78d-4f2a-8643-75c87f1d161d,EMP_1445,CLERK,BR_15,Initiate,44032.57,ACC_1954,ACC_290,NEFT,aa01f265-aa6a-4372-9586-1ec883416e81,10.15.233.96,Loan EMI processed as per schedule.,Medical leave approved — 3 days.,0,0,216.3,150,NORMAL,16,0
2026-01-05 16:37:57,279f6922-91f0-41eb-9c87-cca51caa69df,EMP_1156,CLERK,BR_18,Initiate,456842.63,ACC_5158,ACC_362,RTGS,3aad09b4-2caa-4b7d-af91-2344be7b5ec5,10.18.192.111,,,1,0,176.6,113,NORMAL,16,0
2026-01-05 16:38:13,26d8ab88-d1c3-4b06-a84d-d604ebba7e88,EMP_1058,CLERK,BR_16,Initiate,85150.89,ACC_3479,ACC_209,IMPS,4d75e648-7370-4558-908c-f328a9eccda4,10.16.16.24,Customer query regarding statement. Clarified.,Promoted to Senior Clerk. Effective April 2026.,1,0,55.6,135,NORMAL,16,0
2026-01-05 16:47:27,517f698f-892c-45b6-999c-d4c408353492,EMP_1248,CLERK,BR_17,DB_Read,488676.11,ACC_2962,ACC_462,SYSTEM,b248da05-2001-423b-8949-be572ddb728f,10.17.177.14,KYC update verified. Documents in order.,Attended mandatory AML training.,1,0,177.9,118,NORMAL,16,0
2026-01-05 16:55:02,e99324b4-cd5f-48c8-b2b0-854a48e27621,EMP_1423,CLERK,BR_15,Initiate,34972.23,ACC_6003,ACC_150,UPI,85b69e8b-13aa-4727-92d2-8edebc47cdb1,70.48.153.229,,,1,0,67.8,125,NORMAL,16,0
2026-01-05 16:59:46,f4e8dee5-73cd-479b-9227-537924825c6d,EMP_1370,CLERK,BR_04,DB_Read,312349.16,ACC_9876,ACC_513,SYSTEM,24e38ed0-4445-4ced-ba6b-700bfc5e8c57,10.4.202.210,Account balance inquiry. Normal operation.,Transferred to BR_05 on mutual request.,1,0,252.7,111,NORMAL,16,0
2026-01-05 17:08:17,accf4207-c4ad-4076-87a6-982024693a6f,EMP_1121,CLERK,BR_03,Initiate,199740.42,ACC_9206,ACC_106,IMPS,b92c9be2-0f3a-48ef-a705-5744787f8ea9,10.3.152.58,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,1,0,284.0,107,NORMAL,17,0
2026-01-05 17:11:32,4428bcd8-c873-4d88-8755-65bf15d69919,EMP_1331,MANAGER,BR_18,DB_Read,2038047.99,ACC_6499,ACC_509,SYSTEM,1d251ef8-6184-4dc0-859f-5e7790afd73a,10.18.194.22,KYC update verified. Documents in order.,Target achieved for Q3 2025.,1,0,186.9,41,NORMAL,17,0
2026-01-05 17:16:05,d21581ac-b48c-4ff6-8a6c-0c0164278159,EMP_1421,CLERK,BR_10,Initiate,324518.66,ACC_6617,ACC_393,RTGS,8cb6c53a-34c5-4629-aef0-1800c5606d06,10.10.17.115,Standard NEFT processing — customer confirmed.,Completed CBS upgrade training.,1,0,177.1,116,NORMAL,17,0
2026-01-05 17:24:34,a39776e1-c90a-4496-9d61-28b7d6d92ff5,EMP_1023,MANAGER,BR_11,DB_Read,2019953.37,ACC_9525,ACC_107,SYSTEM,1469c761-24da-4341-8583-15f1e4fe0fab,10.11.89.161,,,1,0,156.6,25,NORMAL,17,0
2026-01-05 17:26:49,c4d583e7-f3db-4b2d-8f64-54f498437f02,EMP_1487,MANAGER,BR_14,DB_Read,2338003.33,ACC_4801,ACC_198,SYSTEM,fbb184b5-ae2a-4304-93f1-3a7607768279,10.14.71.185,Signature mismatch resolved after verification.,Completed fraud awareness workshop.,1,0,201.4,36,NORMAL,17,0
2026-01-05 17:29:08,690acd0d-ec9e-4159-8932-fcc6321f5b71,EMP_1357,CLERK,BR_16,Initiate,308791.35,ACC_6545,ACC_538,RTGS,25ad0138-749b-4d1a-b5fd-ec9f97b333b7,10.16.207.98,KYC update verified. Documents in order.,Medical leave approved — 3 days.,1,0,35.5,107,NORMAL,17,0
2026-01-05 17:38:50,6a653e69-1eeb-4c17-96d6-5062dc29b4a2,EMP_1366,CLERK,BR_06,Initiate,311802.36,ACC_1974,ACC_277,NEFT,04b45cb2-8487-4d45-ab6b-83bc578bf5c9,10.6.171.73,Signature mismatch resolved after verification.,Annual leave approved.,1,0,204.0,128,NORMAL,17,0
2026-01-05 17:39:52,26f1887a-f7fa-4aa9-8f6a-3ed724a75b0d,EMP_1131,CLERK,BR_08,Initiate,225470.66,ACC_1001,ACC_384,NEFT,3ea06a49-f2d0-48c7-876e-8cec465335f8,10.8.250.24,,,0,0,131.0,97,FYE,17,0
2026-01-05 17:40:32,1bb84cdc-3580-4d66-bd6f-d7615185ebe9,EMP_1019,CLERK,BR_07,Initiate,286524.31,ACC_7552,ACC_447,RTGS,421ae02a-20fa-4d34-8a2f-4de32c5a91f2,10.7.113.57,KYC update verified. Documents in order.,Medical leave approved — 3 days.,0,0,179.4,100,NORMAL,17,0
2026-01-05 17:52:20,4441b5b5-9d66-409b-93f8-eb51b24b0947,EMP_1080,CLERK,BR_07,Initiate,164734.2,ACC_4367,ACC_276,NEFT,5931211c-6ef9-41d4-9b34-dc4bbe4ee862,10.7.207.176,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,1,0,219.8,147,NORMAL,17,0
2026-01-05 17:52:40,3f16168b-e003-470b-9229-5805157d833a,EMP_1317,CLERK,BR_12,DB_Read,325511.19,ACC_1466,ACC_357,SYSTEM,479e3627-2226-43f6-9945-50dd09e6a3b0,10.12.230.217,Minor delay in credit. Resolved within SLA.,Completed CBS upgrade training.,1,0,271.3,112,NORMAL,17,0
2026-01-05 17:55:01,3005c968-e7eb-443c-b6a0-cabc716f36de,EMP_1152,MANAGER,BR_12,DB_Read,254390.68,ACC_8375,ACC_464,SYSTEM,f83fb4f0-db5c-469c-9f0d-39bb412a1ea2,10.12.111.123,Signature mismatch resolved after verification.,Target achieved for Q3 2025.,1,0,85.7,21,NORMAL,17,0
2026-01-05 17:55:40,d6966512-2255-42f0-86eb-8059df40f4fc,EMP_1255,CLERK,BR_12,Initiate,252136.88,ACC_1691,ACC_343,RTGS,c64bb10c-b169-4567-80c8-00cdc336d348,10.12.230.217,Loan EMI processed as per schedule.,Medical leave approved — 3 days.,1,0,171.2,135,NORMAL,17,0
2026-01-05 17:59:01,23d1a1d4-068f-4d68-9441-a05d99b14a9b,EMP_1165,CLERK,BR_01,DB_Read,404108.65,ACC_5653,ACC_169,SYSTEM,c5f20cef-5693-4461-8297-5154b7d83be8,10.1.191.204,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,0,0,125.1,92,NORMAL,17,0
2026-01-05 18:03:19,4c70922e-027a-462e-9a69-1ac7761d0e60,EMP_1018,CLERK,BR_18,Initiate,68218.46,ACC_6582,ACC_293,UPI,030dbf2f-8d9c-47c1-a942-b2250fb4aed6,10.18.151.205,Standard NEFT processing — customer confirmed.,Medical leave approved — 3 days.,1,0,194.5,94,NORMAL,18,0
2026-01-05 18:05:13,0e34effa-21e8-4974-a27c-d10a0f940230,EMP_1145,CLERK,BR_13,DB_Read,186029.09,ACC_2685,ACC_197,SYSTEM,56c71830-a8e3-4a29-85e7-ba51bc0a0e96,10.13.183.79,Customer query regarding statement. Clarified.,Promoted to Senior Clerk. Effective April 2026.,1,0,191.5,94,NORMAL,18,0
2026-01-05 18:07:25,a86dc94f-5cb3-4541-b512-d619054eb19f,EMP_1398,MANAGER,BR_19,Initiate,176300.5,ACC_4326,ACC_448,IMPS,5b3ea9ad-e685-4375-816a-c1c41a0a120b,10.19.13.23,Loan EMI processed as per schedule.,Transferred to BR_05 on mutual request.,1,0,180.2,31,QUARTER_END,18,0
2026-01-05 18:12:42,3c58b9d8-702c-4d56-986c-be6a4bd8c54f,EMP_1100,CLERK,BR_17,Initiate,117512.31,ACC_9262,ACC_195,NEFT,6785a7d9-ab7a-4bbe-89a0-eaaac9cbba05,10.17.106.151,Account balance inquiry. Normal operation.,Completed CBS upgrade training.,1,0,49.1,120,NORMAL,18,0
2026-01-05 18:16:01,20e96832-69d9-4403-ae8a-11de64fe8846,EMP_1216,CLERK,BR_07,DB_Read,445930.14,ACC_2227,ACC_455,SYSTEM,6d298b1f-17b9-48e7-a1f5-129f6160b19a,10.7.151.95,,,1,0,194.0,128,FYE,18,0
2026-01-05 18:16:21,9a7a6146-b7c7-4712-80d0-0551d058fead,EMP_1470,MANAGER,BR_16,Approve,2122299.66,ACC_6675,ACC_511,RTGS,95a24560-6da9-4e40-a932-2b5c2db6238b,10.16.38.176,Account balance inquiry. Normal operation.,Completed fraud awareness workshop.,1,0,108.4,46,NORMAL,18,0
2026-01-05 18:25:36,235b6270-869d-4706-9a8a-f9751d64deb9,EMP_1130,CLERK,BR_05,DB_Read,373982.55,ACC_1649,ACC_342,SYSTEM,4ee109f2-07b0-4b86-aa67-8479c5da0320,85.138.195.222,Routine account inquiry. Resolved satisfactorily.,Target achieved for Q3 2025.,1,0,75.9,136,NORMAL,18,0
2026-01-05 18:28:23,da3ba621-0b77-4868-aab1-37e71150539a,EMP_1444,MANAGER,BR_04,DB_Read,2680593.86,ACC_9478,ACC_279,SYSTEM,8ad779f0-68fd-4b40-b544-63268d631a59,10.4.21.74,Routine account inquiry. Resolved satisfactorily.,Medical leave approved — 3 days.,1,0,79.3,29,NORMAL,18,0
2026-01-05 18:33:56,dedf0915-4df7-4941-97b1-375a111c2cb8,EMP_1352,CLERK,BR_02,DB_Read,209780.94,ACC_1769,ACC_117,SYSTEM,06a685cb-93a6-4059-862e-705e5526c0d7,10.2.172.130,Loan EMI processed as per schedule.,Performance review: Satisfactory.,1,0,180.9,144,NORMAL,18,0
2026-01-05 18:34:31,8685f5c1-fcad-4eba-ae8b-e4d0cea07095,EMP_1152,MANAGER,BR_12,Approve,107511.74,ACC_1826,ACC_529,NEFT,84f5e08b-db32-4efc-834d-8aace34444e6,10.12.170.78,Loan EMI processed as per schedule.,Completed CBS upgrade training.,1,0,197.2,50,NORMAL,18,0
2026-01-05 18:44:53,a6663fe4-91a7-4721-a46c-cd07c030c65f,EMP_1444,MANAGER,BR_04,Approve,2538641.49,ACC_8044,ACC_195,NEFT,2236f232-b168-45ce-a3e9-0f430ca97243,10.4.119.14,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,1,0,203.8,21,NORMAL,18,0
2026-01-05 18:44:54,c57d983c-b699-4da0-94bb-084be702e28d,EMP_1289,CLERK,BR_09,DB_Read,87709.74,ACC_6588,ACC_351,SYSTEM,8eeb7048-9d2c-4b45-857d-e39a61c90d8a,10.9.193.97,IMPS transfer confirmed by customer.,Annual leave approved.,1,0,249.1,142,NORMAL,18,0
2026-01-05 18:49:56,8195ab3f-6392-4531-80df-744c21d833df,EMP_1154,CLERK,BR_13,Initiate,441777.71,ACC_6302,ACC_424,RTGS,890412ef-a143-4a61-8fac-a33e00e65b6c,10.13.124.179,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,0,93.0,91,NORMAL,18,0
2026-01-05 18:52:06,d9ce9687-8caa-475c-acfd-ae40c838447a,EMP_1153,CLERK,BR_10,Initiate,455869.09,ACC_2149,ACC_136,RTGS,c444b2a3-17da-4d67-854a-52412ee9e924,10.10.152.119,Customer verified transaction manually. No issues reported.,Medical leave approved — 3 days.,1,0,259.0,121,NORMAL,18,0
2026-01-05 18:52:27,23697176-6301-4c72-9339-348de7dddc18,EMP_1457,MANAGER,BR_11,DB_Read,269846.91,ACC_6168,ACC_410,SYSTEM,a34c4678-b637-4ccd-9914-8dfedef405ce,10.11.164.61,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,1,0,140.9,26,NORMAL,18,0
2026-01-05 18:53:27,ba94867c-2318-4d78-b6dc-eab6cbbcf1d6,EMP_1076,CLERK,BR_03,DB_Read,293983.01,ACC_5214,ACC_179,SYSTEM,30a247af-d1c2-4e1d-9c60-e5b5b409092d,10.3.152.58,Routine account inquiry. Resolved satisfactorily.,Performance review: Satisfactory.,1,0,172.5,148,QUARTER_END,18,0
2026-01-05 19:00:51,7152effd-7ac7-4ab6-85ec-97ef2d69d057,EMP_1167,CLERK,BR_11,DB_Read,6775.73,ACC_6908,ACC_299,SYSTEM,f78cf498-0fdd-42e9-8038-6ccbc9eadf1d,10.11.224.60,Customer query regarding statement. Clarified.,Transferred to BR_05 on mutual request.,1,0,246.2,109,NORMAL,19,0
2026-01-05 19:04:07,45748745-cb6b-4c49-bd79-2b057e01d046,EMP_1442,CLERK,BR_10,DB_Read,18175.69,ACC_3444,ACC_256,SYSTEM,528fd692-b7b8-41f8-a0bf-095ba8da2dc5,10.10.24.63,KYC update verified. Documents in order.,Medical leave approved — 3 days.,1,0,56.4,96,NORMAL,19,0
2026-01-05 19:16:37,a348d544-d529-45fd-a92d-df1a38abe940,EMP_1097,MANAGER,BR_15,Initiate,1576242.72,ACC_1373,ACC_194,RTGS,c6d11771-2d86-47a3-8021-77242179db20,10.15.140.138,,,1,0,153.6,44,FYE,19,0
2026-01-05 19:21:12,2165c760-86a8-46ce-bc93-6d6da52f2467,EMP_1176,CLERK,BR_19,DB_Read,184923.34,ACC_2832,ACC_156,SYSTEM,f011a3e0-50a1-4af8-ad9c-f32d29242a7f,10.19.197.4,Customer verified transaction manually. No issues reported.,Promoted to Senior Clerk. Effective April 2026.,1,0,266.9,106,NORMAL,19,0
2026-01-05 19:22:06,f6ca7724-418c-464c-ba52-11636857b0bf,EMP_1264,CLERK,BR_16,Initiate,116451.74,ACC_7834,ACC_481,IMPS,90c6ec7b-5a2b-4b75-937d-e70c4777548a,85.138.195.222,IMPS transfer confirmed by customer.,Promoted to Senior Clerk. Effective April 2026.,1,0,168.1,94,NORMAL,19,0
2026-01-05 19:23:06,e90ea027-6bf5-4821-ac70-88b663f11ea6,EMP_1189,CLERK,BR_15,Initiate,277099.06,ACC_2229,ACC_103,RTGS,ed8ea331-d7eb-4cbd-82cd-62b2feda1771,10.15.203.21,KYC update verified. Documents in order.,Annual leave approved.,1,0,271.3,107,NORMAL,19,0
2026-01-05 19:27:40,8a3a75bf-d0e2-4d5a-b1ff-7ec04e003145,EMP_1303,CLERK,BR_16,DB_Read,494626.29,ACC_2374,ACC_188,SYSTEM,5da78a6e-ea18-46f6-95b4-5f6839fd4fbf,10.16.41.168,Loan EMI processed as per schedule.,Transferred to BR_05 on mutual request.,0,0,182.4,88,NORMAL,19,0
2026-01-05 19:30:40,3bc88dc1-e950-4701-acc6-4b45b3d8761e,EMP_1055,CLERK,BR_15,DB_Read,255793.15,ACC_3562,ACC_220,SYSTEM,9ac62c65-3999-4d65-a063-a4286c34d07d,10.15.91.28,Customer verified transaction manually. No issues reported.,Transferred to BR_05 on mutual request.,1,0,145.1,119,NORMAL,19,0
2026-01-05 19:32:09,2e283e56-f218-4caf-9f2f-2c9560541880,EMP_1151,CLERK,BR_01,DB_Read,356217.47,ACC_1507,ACC_381,SYSTEM,4f748595-c976-4fba-88c8-00587aba44fa,10.1.143.212,IMPS transfer confirmed by customer.,Medical leave approved — 3 days.,1,0,217.4,150,NORMAL,19,0
2026-01-05 19:46:48,0599a62d-e3ee-4928-9d4f-79d76917122b,EMP_1070,CLERK,BR_05,DB_Read,149431.04,ACC_6719,ACC_499,SYSTEM,f18e2baa-59ca-42bd-9e46-bbb631ad44bf,10.5.241.26,,,0,0,292.2,94,NORMAL,19,0
2026-01-05 19:48:24,f3b43566-7052-4882-9886-2d542b1b007e,EMP_1000,CLERK,BR_02,Initiate,152126.52,ACC_7296,ACC_324,NEFT,20461124-6c07-4c8a-82ab-e5dea6e61a83,10.2.116.185,Account balance inquiry. Normal operation.,Promoted to Senior Clerk. Effective April 2026.,1,0,182.4,128,NORMAL,19,0
2026-01-05 19:52:31,c85ad2ef-36eb-477b-b5e5-4c73df9ca673,EMP_1411,CLERK,BR_03,Initiate,66155.85,ACC_6032,ACC_516,NEFT,b3a27399-e05a-4d94-8246-5df56e9cfebc,10.3.244.135,Loan EMI processed as per schedule.,Performance review: Satisfactory.,0,0,186.8,97,NORMAL,19,0
2026-01-05 19:55:13,6b37f7cb-f283-4aa5-a73a-5658a2737eb0,EMP_1277,CLERK,BR_20,DB_Read,104864.9,ACC_6969,ACC_183,SYSTEM,13a3d90f-5b05-4be2-9d51-92acdf881cc0,10.20.163.75,Standard NEFT processing — customer confirmed.,Annual leave approved.,1,0,90.9,149,NORMAL,19,0
2026-01-05 20:04:11,2e5833a7-9bd2-4b00-ba05-f97f834732b7,EMP_1303,CLERK,BR_16,Initiate,54914.23,ACC_7318,ACC_575,IMPS,efce9a21-4312-4cb3-b036-084fe9351871,10.16.243.70,Customer query regarding statement. Clarified.,Promoted to Senior Clerk. Effective April 2026.,1,0,124.7,98,NORMAL,20,0
2026-01-05 20:10:31,f96c64cd-0c9b-4cf9-b280-55045634b878,EMP_1474,CLERK,BR_06,DB_Read,299389.71,ACC_7207,ACC_537,SYSTEM,bfcaa6ec-dace-4e26-8977-b98356e8ef70,10.6.239.70,Routine account inquiry. Resolved satisfactorily.,Performance review: Satisfactory.,0,0,211.4,98,NORMAL,20,0
2026-01-05 20:32:23,10d27c26-b2eb-4997-bff0-959c8d0a50c1,EMP_1058,CLERK,BR_16,DB_Read,23247.92,ACC_8058,ACC_364,SYSTEM,936b77a7-1c03-4f0d-ab51-c562951b2cf4,10.16.108.231,IMPS transfer confirmed by customer.,Medical leave approved — 3 days.,1,0,203.4,129,NORMAL,20,0
2026-01-05 20:43:57,22c2ca7a-e15e-4ad3-95b2-58764e593a4b,EMP_1132,CLERK,BR_13,DB_Read,28840.61,ACC_6880,ACC_588,SYSTEM,b3fcd3bc-f6de-4b9d-a40b-0440722864d5,10.13.238.137,Minor delay in credit. Resolved within SLA.,Transferred to BR_05 on mutual request.,1,0,103.8,96,NORMAL,20,0
2026-01-05 21:09:42,a79bdcce-4e04-4ecf-ac44-ad8eafa0cf0f,EMP_1395,MANAGER,BR_19,Approve,324067.07,ACC_1377,ACC_530,NEFT,f78a88bb-457c-4dd7-8f4e-81dfdf8e3b52,10.19.208.27,Minor delay in credit. Resolved within SLA.,Completed CBS upgrade training.,1,0,234.4,46,NORMAL,21,1
2026-01-05 21:13:00,a4138570-a6f8-48c2-88b8-0a70e3673e53,EMP_1256,CLERK,BR_15,Initiate,195188.01,ACC_9703,ACC_380,UPI,1f0240b0-b76e-47dc-8c6d-a362dd981aed,10.15.247.169,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,194.2,119,NORMAL,21,1
2026-01-05 21:40:58,2ed0713a-a052-4f65-a50a-feaa7557b4eb,EMP_1012,CLERK,BR_07,DB_Read,376837.36,ACC_9454,ACC_115,SYSTEM,626feb7e-0b08-420a-a9cf-6d0618cca721,70.48.153.229,,,1,0,30.3,138,NORMAL,21,1
2026-01-05 21:46:40,b777d2ec-5fe0-4581-b80d-cf204ae84e11,EMP_1260,CLERK,BR_17,DB_Read,230195.07,ACC_4201,ACC_350,SYSTEM,bf9a64ce-70a0-49cd-a172-4418be0c1f53,10.17.167.8,,,0,0,168.0,148,NORMAL,21,1
2026-01-05 21:59:25,86c723f2-cae5-4fe2-9bec-9c3bd66e3e25,EMP_1406,CLERK,BR_03,Initiate,319720.09,ACC_7999,ACC_227,NEFT,3dbdfb05-d5b5-42b4-8ad8-b74eb6f868fd,10.3.245.90,Loan EMI processed as per schedule.,Promoted to Senior Clerk. Effective April 2026.,1,0,201.3,129,NORMAL,21,1
2026-01-06 08:21:21,13dc3985-7127-4336-86d9-3e8c1e36ad94,EMP_1455,CLERK,BR_02,DB_Read,208313.8,ACC_4061,ACC_322,SYSTEM,58eb9581-d749-455c-bbc2-cb0e94107606,10.2.77.106,IMPS transfer confirmed by customer.,Target achieved for Q3 2025.,1,0,167.5,119,NORMAL,8,0
2026-01-06 08:58:03,d84c9cc1-eb66-4e0c-a6a0-ff92d44ce5d1,EMP_1343,CLERK,BR_10,DB_Read,201646.96,ACC_5971,ACC_599,SYSTEM,fdffd7f6-2bd5-4480-8b5e-808e491f0033,10.10.152.119,Loan EMI processed as per schedule.,Annual leave approved.,1,0,222.2,100,NORMAL,8,0
2026-01-06 09:01:04,87920ec6-ec28-4b9c-84f7-1e7b0d518c9b,EMP_1198,CLERK,BR_01,Initiate,182209.09,ACC_1897,ACC_312,IMPS,83615194-663d-47d4-9b34-243de40f6730,10.1.19.36,Minor delay in credit. Resolved within SLA.,Completed fraud awareness workshop.,0,0,184.3,150,NORMAL,9,0
2026-01-06 09:03:47,98728b9a-16a8-4c35-abba-69ebd4b73e0a,EMP_1086,CLERK,BR_01,DB_Read,409568.64,ACC_8864,ACC_578,SYSTEM,410f62db-5f9e-4b64-bab2-c00d929fd6dd,10.1.163.42,Loan EMI processed as per schedule.,Completed CBS upgrade training.,1,0,255.8,95,NORMAL,9,0
2026-01-06 09:05:29,43e8f2bd-5799-4fdf-ba16-5e483dcab472,EMP_1260,CLERK,BR_17,DB_Read,174841.6,ACC_8623,ACC_477,SYSTEM,14c3a38a-d0f4-4648-beec-6908750b42e4,10.17.16.46,Account balance inquiry. Normal operation.,Annual leave approved.,1,0,129.2,118,NORMAL,9,0
2026-01-06 09:11:33,26502339-26e7-4ef7-bd04-ba89aa5c577c,EMP_1337,CLERK,BR_19,Initiate,47330.47,ACC_3394,ACC_556,UPI,003c351d-d445-417e-80bc-10540d8e36b8,10.19.215.77,Customer verified transaction manually. No issues reported.,Medical leave approved — 3 days.,0,0,46.4,85,NORMAL,9,0
2026-01-06 09:12:43,75f4c917-f120-44af-909c-decbd1de94ca,EMP_1367,CLERK,BR_02,DB_Read,31391.01,ACC_3514,ACC_497,SYSTEM,76d96347-0394-44a0-94e1-665e30e5e7bc,10.2.213.150,,,1,0,81.8,90,NORMAL,9,0
2026-01-06 09:19:00,85365700-ea39-46ed-931c-41750448312e,EMP_1006,CLERK,BR_14,DB_Read,421302.41,ACC_9590,ACC_465,SYSTEM,5e932068-d90c-4f3f-a3ac-4e35173d7cf2,10.14.194.146,IMPS transfer confirmed by customer.,Transferred to BR_05 on mutual request.,1,0,60.0,96,NORMAL,9,0
2026-01-06 09:25:26,b5d64758-32b2-48a8-93b1-01c1a71ebd50,EMP_1495,CLERK,BR_11,DB_Read,317359.87,ACC_3137,ACC_426,SYSTEM,9826b46b-61ef-4ef7-b6ef-0e49a82f4df2,10.11.111.194,Minor delay in credit. Resolved within SLA.,Annual leave approved.,1,0,148.7,108,NORMAL,9,0
2026-01-06 09:41:16,fad343d2-f7a0-44d5-a6a6-cc1c89b403ae,EMP_1330,CLERK,BR_04,Initiate,93047.95,ACC_7221,ACC_257,UPI,6a813cc5-5428-4ab7-8a41-f6c8055a30c4,10.4.21.74,Account balance inquiry. Normal operation.,Annual leave approved.,1,0,252.1,131,NORMAL,9,0
2026-01-06 09:44:13,d87cd270-c579-40d2-b20b-fb307228f674,EMP_1204,CLERK,BR_02,Initiate,284753.25,ACC_6695,ACC_391,RTGS,4fddc3bf-5a80-48c2-94aa-290c526ae0b9,10.2.160.108,,,1,0,48.4,100,NORMAL,9,0
2026-01-06 09:53:14,44e289b9-824e-494e-a608-8cc7cbb96980,EMP_1113,CLERK,BR_09,Initiate,395073.95,ACC_4591,ACC_593,RTGS,15a936b5-d83d-47a6-ac3b-42c80b16255e,10.9.91.138,Loan EMI processed as per schedule.,Completed fraud awareness workshop.,1,0,51.4,126,NORMAL,9,0
2026-01-06 10:03:05,ff467d62-450e-428e-b751-317c734421fe,EMP_1186,CLERK,BR_13,Initiate,270960.35,ACC_9114,ACC_352,RTGS,da4674f0-512b-43dd-b7c8-70eb9cf50c41,10.13.104.102,,,1,0,141.1,122,NORMAL,10,0
2026-01-06 10:13:08,bc16d79f-72fb-4bfb-8efd-2bb183410b56,EMP_1442,CLERK,BR_10,Initiate,157574.01,ACC_1683,ACC_121,IMPS,ee6de6c7-0d34-4e0f-91a9-65cc7977c9fe,10.10.96.240,Minor delay in credit. Resolved within SLA.,Attended mandatory AML training.,1,0,213.5,83,NORMAL,10,0
2026-01-06 10:14:12,1eee9463-1d61-41f3-99f4-e7adf31e5eee,EMP_1280,CLERK,BR_01,DB_Read,247236.48,ACC_6329,ACC_293,SYSTEM,d20aa612-d723-4583-91e4-9d1fdaa3b13b,10.1.143.212,Standard NEFT processing — customer confirmed.,Transferred to BR_05 on mutual request.,1,0,101.2,128,NORMAL,10,0
2026-01-06 10:15:54,7f4d53f5-7981-478b-a8b5-85fbd59b4868,EMP_1406,CLERK,BR_03,DB_Read,498149.31,ACC_9484,ACC_432,SYSTEM,ac868365-b5a9-406f-9153-9a7c86e3c679,10.3.31.181,Signature mismatch resolved after verification.,Attended mandatory AML training.,1,0,189.0,84,NORMAL,10,0
2026-01-06 10:16:40,b575af9f-0ea9-4f8c-a048-3ac48606ef09,EMP_1080,CLERK,BR_07,Initiate,14347.12,ACC_9606,ACC_419,UPI,5931211c-6ef9-41d4-9b34-dc4bbe4ee862,10.7.207.176,Routine account inquiry. Resolved satisfactorily.,Promoted to Senior Clerk. Effective April 2026.,1,0,129.6,118,NORMAL,10,0
2026-01-06 10:17:42,98025d57-424e-4018-9cda-48cc8a82976e,EMP_1275,CLERK,BR_15,DB_Read,67526.08,ACC_4576,ACC_522,SYSTEM,6f92f9ff-3a66-466d-a3b3-3165d06c58f0,10.15.249.5,Routine account inquiry. Resolved satisfactorily.,Completed fraud awareness workshop.,0,0,276.2,136,NORMAL,10,0
2026-01-06 10:18:35,53600bee-a2ba-4cdc-a8cf-f8d58a3431f9,EMP_1257,MANAGER,BR_05,DB_Read,2583758.04,ACC_3495,ACC_260,SYSTEM,fa795548-027d-47ca-b7e6-f4d0e521a273,10.5.102.194,,,1,0,184.8,49,NORMAL,10,0
2026-01-06 10:18:55,ec515317-91eb-4c39-affe-ac0371072294,EMP_1113,CLERK,BR_09,DB_Read,109364.9,ACC_7818,ACC_396,SYSTEM,7027f05a-663c-4038-98ab-33d2657840c4,10.9.91.138,Customer verified transaction manually. No issues reported.,Completed CBS upgrade training.,1,0,192.6,146,NORMAL,10,0
2026-01-06 10:20:23,69af6a88-a52f-476b-bbdf-b1689a26c7ec,EMP_1278,CLERK,BR_13,Initiate,361315.14,ACC_9157,ACC_463,RTGS,ede50829-551e-48fa-848d-efa223cb1576,85.138.195.222,Signature mismatch resolved after verification.,Medical leave approved — 3 days.,1,0,210.1,102,NORMAL,10,0
2026-01-06 10:34:09,672eb975-009b-4d9b-9453-886bb6826d8e,EMP_1055,CLERK,BR_15,DB_Read,16100.38,ACC_6054,ACC_417,SYSTEM,cb2dbf51-b2d8-413f-8326-1fccaf87eb6e,10.15.146.5,Customer query regarding statement. Clarified.,Completed fraud awareness workshop.,1,0,68.0,126,NORMAL,10,0
2026-01-06 10:42:56,3eabb028-1031-4c88-b7c4-bef28da3f662,EMP_1127,CLERK,BR_18,DB_Read,353341.05,ACC_3444,ACC_101,SYSTEM,035e39c4-e567-4dea-beb0-21713943eb3c,10.18.78.190,Account balance inquiry. Normal operation.,Performance review: Satisfactory.,1,0,137.6,92,NORMAL,10,0
